"datetime_local","time_of_day","bumblebee_buzz_hourly","temperature_C","solar_radiation","wind_speed_kmh","gust_speed_kmh","wind_dir_deg","atm_pressure_kpa","datetime_utc","doy","time_index","AR_start","time_of_day_hour"
2025-07-01 09:00:00,09:00:00,87,13.359375,180.2,0.67,1.595,289,101.085666666667,2025-07-01 16:00:00,182,238,FALSE,9
2025-07-01 10:00:00,10:00:00,711,12.234375,228.116666666667,1.84666666666667,3.44,186.5,101.105833333333,2025-07-01 17:00:00,182,239,FALSE,10
2025-07-01 11:00:00,11:00:00,250,12.9375,246.25,2.76833333333333,4.195,291.316666666667,101.115666666667,2025-07-01 18:00:00,182,240,FALSE,11
2025-07-01 12:00:00,12:00:00,394,20.75,498.75,1.26,2.435,73.4666666666667,101.133166666667,2025-07-01 19:00:00,182,241,FALSE,12
2025-07-01 13:00:00,13:00:00,476,18.34375,507.066666666667,1.00833333333333,2.435,226.95,101.16,2025-07-01 20:00:00,182,242,FALSE,13
2025-07-01 14:00:00,14:00:00,233,15.484375,493.75,3.27166666666667,5.28666666666667,324.783333333333,101.201333333333,2025-07-01 21:00:00,182,243,FALSE,14
2025-07-01 15:00:00,15:00:00,445,15.53125,590.2,2.685,4.44666666666667,195.15,101.239833333333,2025-07-01 22:00:00,182,244,FALSE,15
2025-07-01 16:00:00,16:00:00,404,16,623.116666666667,2.51666666666667,4.02666666666667,64.5666666666667,101.2725,2025-07-01 23:00:00,182,245,FALSE,16
2025-07-01 17:00:00,17:00:00,335,15.3125,569.166666666667,2.01,3.43666666666667,51.2333333333333,101.294666666667,2025-07-02,182,246,FALSE,17
2025-07-01 18:00:00,18:00:00,388,14.125,502.083333333333,2.26666666666667,3.52333333333333,61.1,101.303666666667,2025-07-02 01:00:00,182,247,FALSE,18
2025-07-01 19:00:00,19:00:00,222,12.6875,425.416666666667,1.845,2.93666666666667,57.5833333333333,101.296333333333,2025-07-02 02:00:00,182,248,FALSE,19
2025-07-01 20:00:00,20:00:00,279,9.25,220.216666666667,2.01,3.02,57.55,101.304666666667,2025-07-02 03:00:00,182,249,FALSE,20
2025-07-01 21:00:00,21:00:00,201,7.25,139.366666666667,2.18166666666667,3.355,53.5833333333333,101.310833333333,2025-07-02 04:00:00,182,250,FALSE,21
2025-07-01 22:00:00,22:00:00,112,5.46875,81.45,1.17666666666667,2.265,50.5,101.334166666667,2025-07-02 05:00:00,182,251,FALSE,22
2025-07-01 23:00:00,23:00:00,48,4.90625,35.2,1.595,2.59833333333333,49.8,101.356333333333,2025-07-02 06:00:00,182,252,FALSE,23
2025-07-02,00:00:00,61,4.640625,18.5333333333333,1.25666666666667,2.265,52.4166666666667,101.375666666667,2025-07-02 07:00:00,183,253,TRUE,0
2025-07-02 01:00:00,01:00:00,0,5.265625,9.16666666666667,1.34166666666667,2.35,55.9666666666667,101.407,2025-07-02 08:00:00,183,254,FALSE,1
2025-07-02 02:00:00,02:00:00,9,5.515625,8.33333333333333,1.93,2.93666666666667,57.1333333333333,101.414833333333,2025-07-02 09:00:00,183,255,FALSE,2
2025-07-02 03:00:00,03:00:00,0,5.28125,11.05,2.265,3.27,56.1666666666667,101.4025,2025-07-02 10:00:00,183,256,FALSE,3
2025-07-02 04:00:00,04:00:00,0,5.3125,15,1.845,2.77,56.2,101.407333333333,2025-07-02 11:00:00,183,257,FALSE,4
2025-07-02 05:00:00,05:00:00,1,5.40625,27.5166666666667,3.10333333333333,4.36166666666667,48.6333333333333,101.413,2025-07-02 12:00:00,183,258,FALSE,5
2025-07-02 06:00:00,06:00:00,0,6.1875,53.3333333333333,3.02,4.19666666666667,48.1666666666667,101.41,2025-07-02 13:00:00,183,259,FALSE,6
2025-07-02 07:00:00,07:00:00,58,8.09375,110.633333333333,2.93666666666667,4.195,53.5833333333333,101.420333333333,2025-07-02 14:00:00,183,260,FALSE,7
2025-07-02 08:00:00,08:00:00,136,9.546875,166.466666666667,4.02666666666667,5.45166666666667,49.8,101.433666666667,2025-07-02 15:00:00,183,261,FALSE,8
2025-07-02 09:00:00,09:00:00,543,9.78125,193.333333333333,4.19666666666667,5.70666666666667,50.5,101.477666666667,2025-07-02 16:00:00,183,262,FALSE,9
2025-07-02 10:00:00,10:00:00,244,11.25,285.4,4.44666666666667,5.95666666666667,50.9666666666667,101.492833333333,2025-07-02 17:00:00,183,263,FALSE,10
2025-07-02 11:00:00,11:00:00,553,12.125,428.316666666667,3.86,5.45333333333333,56.4,101.476,2025-07-02 18:00:00,183,264,FALSE,11
2025-07-02 12:00:00,12:00:00,248,13.875,502.083333333333,2.6,3.94333333333333,58.2666666666667,101.510833333333,2025-07-02 19:00:00,183,265,FALSE,12
2025-07-02 13:00:00,13:00:00,283,14.28125,630.633333333333,3.69166666666667,5.285,55.9333333333333,101.539333333333,2025-07-02 20:00:00,183,266,FALSE,13
2025-07-02 14:00:00,14:00:00,341,14.515625,672.716666666667,6.54166666666667,8.725,49.1,101.535833333333,2025-07-02 21:00:00,183,267,FALSE,14
2025-07-02 15:00:00,15:00:00,280,14.203125,654.583333333333,6.62666666666667,8.80666666666667,48.1666666666667,101.511833333333,2025-07-02 22:00:00,183,268,FALSE,15
2025-07-02 16:00:00,16:00:00,156,12.65625,648.733333333333,6.29166666666667,8.47333333333333,44.4333333333333,101.495833333333,2025-07-02 23:00:00,183,269,FALSE,16
2025-07-02 17:00:00,17:00:00,168,11.75,552.316666666667,6.79333333333333,9.73,42.1,101.473,2025-07-03,183,270,FALSE,17
2025-07-02 18:00:00,18:00:00,131,11.25,516.233333333333,6.29,8.72666666666667,37.4333333333333,101.468,2025-07-03 01:00:00,183,271,FALSE,18
2025-07-02 19:00:00,19:00:00,84,11.171875,432.083333333333,6.71333333333333,9.395,42.1,101.483666666667,2025-07-03 02:00:00,183,272,FALSE,19
2025-07-02 20:00:00,20:00:00,181,10.59375,340.216666666667,5.87166666666667,8.64166666666667,43.0333333333333,101.4995,2025-07-03 03:00:00,183,273,FALSE,20
2025-07-02 21:00:00,21:00:00,144,9.828125,250,6.20666666666667,8.72333333333333,46.0666666666667,101.5155,2025-07-03 04:00:00,183,274,FALSE,21
2025-07-02 22:00:00,22:00:00,90,8.15625,168.75,5.28333333333333,7.55,37.2,101.5485,2025-07-03 05:00:00,183,275,FALSE,22
2025-07-02 23:00:00,23:00:00,5,8.015625,101.683333333333,5.70333333333333,7.63166666666667,43.9666666666667,101.570833333333,2025-07-03 06:00:00,183,276,FALSE,23
2025-07-03,00:00:00,1,7.203125,45.4166666666667,5.36666666666667,7.71833333333333,40.9333333333333,101.5615,2025-07-03 07:00:00,184,277,TRUE,0
2025-07-03 01:00:00,01:00:00,0,7.125,20.8333333333333,5.36833333333333,7.80166666666667,41.8666666666667,101.560666666667,2025-07-03 08:00:00,184,278,FALSE,1
2025-07-03 02:00:00,02:00:00,6,7.171875,15,5.70333333333333,7.88666666666667,43.5,101.578833333333,2025-07-03 09:00:00,184,279,FALSE,2
2025-07-03 03:00:00,03:00:00,1,6.796875,16.45,3.94166666666667,5.87166666666667,64.8166666666667,101.600666666667,2025-07-03 10:00:00,184,280,FALSE,3
2025-07-03 04:00:00,04:00:00,0,6.890625,28.75,4.52833333333333,6.29333333333333,50.5,101.598166666667,2025-07-03 11:00:00,184,281,FALSE,4
2025-07-03 05:00:00,05:00:00,2,8.4375,64.5833333333333,5.115,6.71,51.6666666666667,101.5915,2025-07-03 12:00:00,184,282,FALSE,5
2025-07-03 06:00:00,06:00:00,60,9.90625,123.333333333333,5.45333333333333,7.38166666666667,50.2666666666667,101.572833333333,2025-07-03 13:00:00,184,283,FALSE,6
2025-07-03 07:00:00,07:00:00,109,10.515625,126.666666666667,6.375,8.47333333333333,46.7666666666667,101.576833333333,2025-07-03 14:00:00,184,284,FALSE,7
2025-07-03 08:00:00,08:00:00,165,13.703125,277.3,5.62166666666667,7.385,52.6333333333333,101.571333333333,2025-07-03 15:00:00,184,285,FALSE,8
2025-07-03 09:00:00,09:00:00,106,12.984375,367.1,6.20666666666667,8.055,49.5666666666667,101.606333333333,2025-07-03 16:00:00,184,286,FALSE,9
2025-07-03 10:00:00,10:00:00,106,13.578125,455.616666666667,6.04,8.135,49.8,101.6415,2025-07-03 17:00:00,184,287,FALSE,10
2025-07-03 11:00:00,11:00:00,168,14.171875,535.65,6.12333333333333,8.13833333333333,50.2666666666667,101.6705,2025-07-03 18:00:00,184,288,FALSE,11
2025-07-03 12:00:00,12:00:00,380,15.0625,602.283333333333,5.705,7.46666666666667,52.3666666666667,101.694,2025-07-03 19:00:00,184,289,FALSE,12
2025-07-03 13:00:00,13:00:00,199,15.40625,649.366666666667,5.45166666666667,7.38333333333333,52.65,101.710666666667,2025-07-03 20:00:00,184,290,FALSE,13
2025-07-03 14:00:00,14:00:00,315,14.203125,668.983333333333,6.46,8.80833333333333,44.2,101.750666666667,2025-07-03 21:00:00,184,291,FALSE,14
2025-07-03 15:00:00,15:00:00,97,13.109375,667.1,6.625,8.89333333333333,42.3333333333333,101.753166666667,2025-07-03 22:00:00,184,292,FALSE,15
2025-07-03 16:00:00,16:00:00,197,13.15625,638.95,6.79666666666667,8.64166666666667,49.3333333333333,101.762666666667,2025-07-03 23:00:00,184,293,FALSE,16
2025-07-03 17:00:00,17:00:00,258,13.125,587.916666666667,6.545,8.975,50.7333333333333,101.762333333333,2025-07-04,184,294,FALSE,17
2025-07-03 18:00:00,18:00:00,114,11.796875,488.75,7.13166666666667,9.14333333333333,48.6333333333333,101.768333333333,2025-07-04 01:00:00,184,295,FALSE,18
2025-07-03 19:00:00,19:00:00,175,11.296875,436.05,5.95666666666667,7.88666666666667,53.1,101.769666666667,2025-07-04 02:00:00,184,296,FALSE,19
2025-07-03 20:00:00,20:00:00,128,10.546875,338.333333333333,6.20833333333333,7.96833333333333,51.4333333333333,101.765333333333,2025-07-04 03:00:00,184,297,FALSE,20
2025-07-03 21:00:00,21:00:00,224,10.4375,243.533333333333,4.69833333333333,6.45833333333333,54.0666666666667,101.782166666667,2025-07-04 04:00:00,184,298,FALSE,21
2025-07-03 22:00:00,22:00:00,101,10.921875,160.2,4.78333333333333,6.71,51.2166666666667,101.791333333333,2025-07-04 05:00:00,184,299,FALSE,22
2025-07-03 23:00:00,23:00:00,21,10.015625,94.1666666666667,5.2,7.04666666666667,50.7333333333333,101.811166666667,2025-07-04 06:00:00,184,300,FALSE,23
2025-07-04,00:00:00,4,8.84375,43.35,4.53,6.20833333333333,54.5166666666667,101.823833333333,2025-07-04 07:00:00,185,301,TRUE,0
2025-07-04 01:00:00,01:00:00,1,8.296875,18.55,4.53,6.12333333333333,57.3666666666667,101.847333333333,2025-07-04 08:00:00,185,302,FALSE,1
2025-07-04 02:00:00,02:00:00,1,8.546875,14.4,5.455,7.215,54.7833333333333,101.831666666667,2025-07-04 09:00:00,185,303,FALSE,2
2025-07-04 03:00:00,03:00:00,1,9.3125,17.3,5.70666666666667,7.38333333333333,55.7333333333333,101.791833333333,2025-07-04 10:00:00,185,304,FALSE,3
2025-07-04 04:00:00,04:00:00,0,9.453125,38.75,5.11666666666667,6.71166666666667,57.6,101.776166666667,2025-07-04 11:00:00,185,305,FALSE,4
2025-07-04 05:00:00,05:00:00,0,8.609375,55,3.77333333333333,4.865,64.3666666666667,101.767166666667,2025-07-04 12:00:00,185,306,FALSE,5
2025-07-04 06:00:00,06:00:00,25,11.59375,122.083333333333,5.115,6.71,52.6166666666667,101.724833333333,2025-07-04 13:00:00,185,307,FALSE,6
2025-07-04 07:00:00,07:00:00,76,13,121.033333333333,4.53,5.705,54.75,101.704166666667,2025-07-04 14:00:00,185,308,FALSE,7
2025-07-04 08:00:00,08:00:00,240,14.484375,275.816666666667,4.69666666666667,5.95666666666667,54.5333333333333,101.713,2025-07-04 15:00:00,185,309,FALSE,8
2025-07-04 09:00:00,09:00:00,180,14.6875,369.383333333333,3.945,5.285,54.5333333333333,101.7075,2025-07-04 16:00:00,185,310,FALSE,9
2025-07-04 10:00:00,10:00:00,458,14.84375,463.55,3.60666666666667,4.78166666666667,54.0666666666667,101.7185,2025-07-04 17:00:00,185,311,FALSE,10
2025-07-04 11:00:00,11:00:00,262,15.234375,544.783333333333,4.69666666666667,6.20833333333333,49.8,101.735833333333,2025-07-04 18:00:00,185,312,FALSE,11
2025-07-04 12:00:00,12:00:00,200,15.25,612.283333333333,4.94833333333333,6.375,50.7333333333333,101.750833333333,2025-07-04 19:00:00,185,313,FALSE,12
2025-07-04 13:00:00,13:00:00,165,15.046875,659.166666666667,4.36333333333333,5.53833333333333,50.5,101.751833333333,2025-07-04 20:00:00,185,314,FALSE,13
2025-07-04 14:00:00,14:00:00,324,15.203125,677.9,4.27833333333333,5.61833333333333,50.9666666666667,101.7375,2025-07-04 21:00:00,185,315,FALSE,14
2025-07-04 15:00:00,15:00:00,140,15.53125,675.833333333333,4.69666666666667,6.04,50.2666666666667,101.723166666667,2025-07-04 22:00:00,185,316,FALSE,15
2025-07-04 16:00:00,16:00:00,167,15,650.633333333333,4.69666666666667,6.12333333333333,57.8333333333333,101.678666666667,2025-07-04 23:00:00,185,317,FALSE,16
2025-07-04 17:00:00,17:00:00,76,18.171875,595.833333333333,4.61166666666667,6.37333333333333,56.4,101.647833333333,2025-07-05,185,318,FALSE,17
2025-07-04 18:00:00,18:00:00,101,18.8125,523.75,3.27333333333333,4.52833333333333,52.85,101.662166666667,2025-07-05 01:00:00,185,319,FALSE,18
2025-07-04 19:00:00,19:00:00,68,18.375,437.083333333333,1.175,2.51666666666667,102.466666666667,101.655666666667,2025-07-05 02:00:00,185,320,FALSE,19
2025-07-04 20:00:00,20:00:00,124,15.25,338.766666666667,0.671666666666667,1.93,73.4666666666667,101.660666666667,2025-07-05 03:00:00,185,321,FALSE,20
2025-07-04 21:00:00,21:00:00,100,11.734375,244.783333333333,1.67833333333333,2.68333333333333,63.1833333333333,101.648833333333,2025-07-05 04:00:00,185,322,FALSE,21
2025-07-04 22:00:00,22:00:00,72,11,162.483333333333,2.60333333333333,3.69,57.8333333333333,101.630166666667,2025-07-05 05:00:00,185,323,FALSE,22
2025-07-04 23:00:00,23:00:00,17,10.28125,97.7,2.51833333333333,3.94333333333333,57.8333333333333,101.622,2025-07-05 06:00:00,185,324,FALSE,23
2025-07-05,00:00:00,2,8.671875,46.05,1.67833333333333,2.85166666666667,58.5333333333333,101.6145,2025-07-05 07:00:00,186,325,TRUE,0
2025-07-05 01:00:00,01:00:00,0,7.1875,20,1.50833333333333,2.35,66.4666666666667,101.598666666667,2025-07-05 08:00:00,186,326,FALSE,1
2025-07-05 02:00:00,02:00:00,2,6.796875,13.75,0.753333333333333,1.93,65.7666666666667,101.576,2025-07-05 09:00:00,186,327,FALSE,2
2025-07-05 03:00:00,03:00:00,0,8.40625,14.8,2.18166666666667,3.60833333333333,59.4666666666667,101.533833333333,2025-07-05 10:00:00,186,328,FALSE,3
2025-07-05 04:00:00,04:00:00,0,9.703125,26.8833333333333,2.6,4.02833333333333,53.35,101.518333333333,2025-07-05 11:00:00,186,329,FALSE,4
2025-07-05 05:00:00,05:00:00,0,13.328125,62.3,2.76833333333333,4.02666666666667,59.9333333333333,101.5045,2025-07-05 12:00:00,186,330,FALSE,5
2025-07-05 06:00:00,06:00:00,3,15.46875,121.883333333333,2.09833333333333,3.18666666666667,62.2666666666667,101.493166666667,2025-07-05 13:00:00,186,331,FALSE,6
2025-07-05 07:00:00,07:00:00,59,18.609375,122.066666666667,0.336666666666667,1.42833333333333,65.5333333333333,101.479,2025-07-05 14:00:00,186,332,FALSE,7
2025-07-05 08:00:00,08:00:00,56,19.125,279.166666666667,0.838333333333333,1.84666666666667,71.6,101.512833333333,2025-07-05 15:00:00,186,333,FALSE,8
2025-07-05 09:00:00,09:00:00,258,23.75,374.383333333333,0.42,1.59333333333333,71.6,101.5135,2025-07-05 16:00:00,186,334,FALSE,9
2025-07-05 10:00:00,10:00:00,128,25.984375,467.1,0.416666666666667,1.51,156.55,101.542,2025-07-05 17:00:00,186,335,FALSE,10
2025-07-05 11:00:00,11:00:00,201,26.609375,550.833333333333,1.175,2.18166666666667,256.45,101.545,2025-07-05 18:00:00,186,336,FALSE,11
2025-07-05 12:00:00,12:00:00,203,28.953125,617.516666666667,0.755,1.84333333333333,257.133333333333,101.555833333333,2025-07-05 19:00:00,186,337,FALSE,12
2025-07-05 13:00:00,13:00:00,742,31,666.016666666667,0.67,1.76,233.283333333333,101.5605,2025-07-05 20:00:00,186,338,FALSE,13
2025-07-05 14:00:00,14:00:00,1494,31.53125,686.666666666667,1.00666666666667,2.01166666666667,242.633333333333,101.569166666667,2025-07-05 21:00:00,186,339,FALSE,14
2025-07-05 15:00:00,15:00:00,2954,28.515625,686.466666666667,0.753333333333333,2.01333333333333,182.033333333333,101.570833333333,2025-07-05 22:00:00,186,340,FALSE,15
2025-07-05 16:00:00,16:00:00,378,29.578125,657.483333333333,2.01166666666667,3.52333333333333,85.65,101.562833333333,2025-07-05 23:00:00,186,341,FALSE,16
2025-07-05 17:00:00,17:00:00,1811,29.84375,606.25,2.68333333333333,3.86,63.6666666666667,101.55,2025-07-06,186,342,FALSE,17
2025-07-05 18:00:00,18:00:00,569,26.703125,533.133333333333,2.51666666666667,3.60833333333333,56.4166666666667,101.516666666667,2025-07-06 01:00:00,186,343,FALSE,18
2025-07-05 19:00:00,19:00:00,456,23.6875,442.916666666667,2.76833333333333,3.94333333333333,48.2,101.486666666667,2025-07-06 02:00:00,186,344,FALSE,19
2025-07-05 20:00:00,20:00:00,529,20.6875,346.05,3.10333333333333,4.61333333333333,46.3,101.460333333333,2025-07-06 03:00:00,186,345,FALSE,20
2025-07-05 21:00:00,21:00:00,247,17.1875,251.25,3.43833333333333,5.03166666666667,44.2,101.417666666667,2025-07-06 04:00:00,186,346,FALSE,21
2025-07-05 22:00:00,22:00:00,106,15.203125,166.883333333333,4.27833333333333,5.62166666666667,47.2333333333333,101.376,2025-07-06 05:00:00,186,347,FALSE,22
2025-07-05 23:00:00,23:00:00,68,14.109375,98.1,4.53,6.37666666666667,45.8333333333333,101.334166666667,2025-07-06 06:00:00,186,348,FALSE,23
2025-07-06,00:00:00,22,13.46875,37.1,4.78,6.37666666666667,51.9,101.2775,2025-07-06 07:00:00,187,349,TRUE,0
2025-07-06 01:00:00,01:00:00,2,12.3125,16.25,3.85833333333333,5.28333333333333,61.55,101.235666666667,2025-07-06 08:00:00,187,350,FALSE,1
2025-07-06 02:00:00,02:00:00,0,9.6875,14.4,2.01333333333333,3.27333333333333,60.15,101.173333333333,2025-07-06 09:00:00,187,351,FALSE,2
2025-07-06 03:00:00,03:00:00,1,11.796875,15.4166666666667,4.195,5.78833333333333,60.6333333333333,101.081333333333,2025-07-06 10:00:00,187,352,FALSE,3
2025-07-06 04:00:00,04:00:00,0,12.75,26.8833333333333,4.78,6.46,57.8333333333333,101.007333333333,2025-07-06 11:00:00,187,353,FALSE,4
2025-07-06 05:00:00,05:00:00,18,13.75,61.6666666666667,2.68666666666667,3.85666666666667,59.2166666666667,100.968666666667,2025-07-06 12:00:00,187,354,FALSE,5
2025-07-06 06:00:00,06:00:00,28,16.09375,122.283333333333,3.18833333333333,4.61333333333333,51.7,100.874666666667,2025-07-06 13:00:00,187,355,FALSE,6
2025-07-06 07:00:00,07:00:00,13,17.375,122.933333333333,4.69666666666667,6.29,57.3666666666667,100.768666666667,2025-07-06 14:00:00,187,356,FALSE,7
2025-07-06 08:00:00,08:00:00,74,18.375,279.383333333333,4.11166666666667,5.62,58.7666666666667,100.697,2025-07-06 15:00:00,187,357,FALSE,8
2025-07-06 09:00:00,09:00:00,101,22.75,366.45,0.585,2.01333333333333,135.016666666667,100.688833333333,2025-07-06 16:00:00,187,358,FALSE,9
2025-07-06 10:00:00,10:00:00,402,27.59375,457.483333333333,0.586666666666667,1.845,157.016666666667,100.6815,2025-07-06 17:00:00,187,359,FALSE,10
2025-07-06 11:00:00,11:00:00,395,29.578125,541.466666666667,3.27333333333333,5.37,190,100.653666666667,2025-07-06 18:00:00,187,360,FALSE,11
2025-07-06 12:00:00,12:00:00,107,28.125,607.3,6.205,9.22666666666667,245.683333333333,100.583166666667,2025-07-06 19:00:00,187,361,FALSE,12
2025-07-06 13:00:00,13:00:00,55,28.078125,658.35,7.38333333333333,10.57,250.133333333333,100.553666666667,2025-07-06 20:00:00,187,362,FALSE,13
2025-07-06 14:00:00,14:00:00,63,27.046875,683.966666666667,9.73166666666667,13.255,263.433333333333,100.511166666667,2025-07-06 21:00:00,187,363,FALSE,14
2025-07-06 15:00:00,15:00:00,130,26.953125,686.466666666667,8.38833333333333,11.66,268.366666666667,100.489333333333,2025-07-06 22:00:00,187,364,FALSE,15
2025-07-06 16:00:00,16:00:00,188,27.984375,658.55,5.79,8.89166666666667,257.6,100.438333333333,2025-07-06 23:00:00,187,365,FALSE,16
2025-07-06 17:00:00,17:00:00,54,25.3125,610.2,7.04666666666667,10.235,250.366666666667,100.422333333333,2025-07-07,187,366,FALSE,17
2025-07-06 18:00:00,18:00:00,24,20.640625,537.916666666667,8.64,12.3316666666667,261.816666666667,100.388,2025-07-07 01:00:00,187,367,FALSE,18
2025-07-06 19:00:00,19:00:00,9,16.046875,447.283333333333,9.56,13.34,270.983333333333,100.356666666667,2025-07-07 02:00:00,187,368,FALSE,19
2025-07-06 20:00:00,20:00:00,6,12.78125,342.083333333333,10.6533333333333,14.0066666666667,270.716666666667,100.359666666667,2025-07-07 03:00:00,187,369,FALSE,20
2025-07-06 21:00:00,21:00:00,24,11.328125,246.883333333333,9.56333333333333,12.5833333333333,277.533333333333,100.360666666667,2025-07-07 04:00:00,187,370,FALSE,21
2025-07-06 22:00:00,22:00:00,33,10.5625,161.683333333333,7.71833333333333,10.4016666666667,277.533333333333,100.392166666667,2025-07-07 05:00:00,187,371,FALSE,22
2025-07-06 23:00:00,23:00:00,8,9.9375,88.9666666666667,6.79666666666667,9.31166666666667,276.133333333333,100.3855,2025-07-07 06:00:00,187,372,FALSE,23
2025-07-07,00:00:00,0,7.75,35.4166666666667,5.2,7.38166666666667,265.316666666667,100.396833333333,2025-07-07 07:00:00,188,373,TRUE,0
2025-07-07 01:00:00,01:00:00,2,7.78125,15.0166666666667,4.61666666666667,6.62666666666667,251.766666666667,100.381333333333,2025-07-07 08:00:00,188,374,FALSE,1
2025-07-07 02:00:00,02:00:00,3,7.484375,11.9,6.04,8.38833333333333,276.116666666667,100.3475,2025-07-07 09:00:00,188,375,FALSE,2
2025-07-07 03:00:00,03:00:00,7,8.6875,14.5833333333333,5.955,8.22166666666667,288.266666666667,100.294166666667,2025-07-07 10:00:00,188,376,FALSE,3
2025-07-07 04:00:00,04:00:00,3,8.640625,26.4666666666667,4.025,6.71166666666667,226.033333333333,100.282833333333,2025-07-07 11:00:00,188,377,FALSE,4
2025-07-07 05:00:00,05:00:00,9,10.328125,55.4166666666667,2.01333333333333,3.69166666666667,296.466666666667,100.2945,2025-07-07 12:00:00,188,378,FALSE,5
2025-07-07 06:00:00,06:00:00,78,14.375,109.183333333333,1.25833333333333,2.935,291.55,100.273166666667,2025-07-07 13:00:00,188,379,FALSE,6
2025-07-07 07:00:00,07:00:00,169,17.75,118.766666666667,0.166666666666667,1.59333333333333,270.25,100.231,2025-07-07 14:00:00,188,380,FALSE,7
2025-07-07 08:00:00,08:00:00,198,17.375,255.616666666667,1.17333333333333,2.51666666666667,247.566666666667,100.195333333333,2025-07-07 15:00:00,188,381,FALSE,8
2025-07-07 09:00:00,09:00:00,205,18.546875,350.833333333333,1.175,2.85333333333333,175.5,100.131166666667,2025-07-07 16:00:00,188,382,FALSE,9
2025-07-07 10:00:00,10:00:00,305,19.3125,448.566666666667,1.845,3.52333333333333,79.55,100.097833333333,2025-07-07 17:00:00,188,383,FALSE,10
2025-07-07 11:00:00,11:00:00,273,19.21875,527.083333333333,2.51666666666667,3.85833333333333,37.1833333333333,100.047833333333,2025-07-07 18:00:00,188,384,FALSE,11
2025-07-07 12:00:00,12:00:00,243,19.046875,590.416666666667,2.93833333333333,4.86833333333333,85.8666666666667,100.008083333333,2025-07-07 19:00:00,188,385,FALSE,12
2025-07-07 13:00:00,13:00:00,159,18.765625,635.4,4.10833333333333,5.955,350.766666666667,99.9876833333333,2025-07-07 20:00:00,188,386,FALSE,13
2025-07-07 14:00:00,14:00:00,239,23.1875,654.366666666667,3.44,5.285,342.333333333333,100.0315,2025-07-07 21:00:00,188,387,FALSE,14
2025-07-07 15:00:00,15:00:00,246,22.65625,653.316666666667,3.10333333333333,5.035,347.483333333333,100.054333333333,2025-07-07 22:00:00,188,388,FALSE,15
2025-07-07 16:00:00,16:00:00,448,21.625,536.25,4.95,7.29833333333333,290.4,100.115333333333,2025-07-07 23:00:00,188,389,FALSE,16
2025-07-07 17:00:00,17:00:00,105,15.625,375.633333333333,6.54166666666667,9.05833333333333,278.9,100.167,2025-07-08,188,390,FALSE,17
2025-07-07 18:00:00,18:00:00,61,9.015625,92.9166666666667,4.78166666666667,7.29666666666667,274.933333333333,100.149833333333,2025-07-08 01:00:00,188,391,FALSE,18
2025-07-07 19:00:00,19:00:00,63,7.4375,48.9666666666667,2.43166666666667,4.36333333333333,273.283333333333,100.151,2025-07-08 02:00:00,188,392,FALSE,19
2025-07-07 20:00:00,20:00:00,60,6.5625,18.55,4.27833333333333,6.87833333333333,282.666666666667,100.1275,2025-07-08 03:00:00,188,393,FALSE,20
2025-07-07 21:00:00,21:00:00,24,6.71875,45,4.78166666666667,7.13166666666667,267.683333333333,100.125833333333,2025-07-08 04:00:00,188,394,FALSE,21
2025-07-07 22:00:00,22:00:00,34,5.953125,22.7166666666667,3.60666666666667,6.125,265.8,100.162833333333,2025-07-08 05:00:00,188,395,FALSE,22
2025-07-07 23:00:00,23:00:00,0,5.5,35.6166666666667,5.45166666666667,8.30333333333333,268.616666666667,100.144666666667,2025-07-08 06:00:00,188,396,FALSE,23
2025-07-08,00:00:00,0,4.484375,7.93333333333333,8.13833333333333,11.2433333333333,269.566666666667,100.139333333333,2025-07-08 07:00:00,189,397,TRUE,0
2025-07-08 01:00:00,01:00:00,0,3.875,1.03333333333333,6.03833333333333,8.64166666666667,263.9,100.216166666667,2025-07-08 08:00:00,189,398,FALSE,1
2025-07-08 02:00:00,02:00:00,0,3.703125,0.6,5.54,8.13666666666667,268.15,100.232666666667,2025-07-08 09:00:00,189,399,FALSE,2
2025-07-08 03:00:00,03:00:00,0,3.359375,1.25,6.79333333333333,9.64833333333333,267.65,100.221333333333,2025-07-08 10:00:00,189,400,FALSE,3
2025-07-08 04:00:00,04:00:00,0,3.140625,3.11666666666667,7.29833333333333,10.3183333333333,268.133333333333,100.200166666667,2025-07-08 11:00:00,189,401,FALSE,4
2025-07-08 05:00:00,05:00:00,25,3.546875,5,5.53833333333333,7.885,266.733333333333,100.256166666667,2025-07-08 12:00:00,189,402,FALSE,5
2025-07-08 06:00:00,06:00:00,9,3.171875,9.8,4.86333333333333,7.38333333333333,300.166666666667,100.292666666667,2025-07-08 13:00:00,189,403,FALSE,6
2025-07-08 07:00:00,07:00:00,56,2.75,13.1166666666667,4.28,6.375,294.1,100.332666666667,2025-07-08 14:00:00,189,404,FALSE,7
2025-07-08 08:00:00,08:00:00,33,1.984375,20,4.11333333333333,6.37333333333333,290.833333333333,100.382833333333,2025-07-08 15:00:00,189,405,FALSE,8
2025-07-08 09:00:00,09:00:00,30,1.375,39.7833333333333,5.115,7.04833333333333,287.566666666667,100.430333333333,2025-07-08 16:00:00,189,406,FALSE,9
2025-07-08 10:00:00,10:00:00,87,2.796875,70.6166666666667,5.03,7.55,288.033333333333,100.462166666667,2025-07-08 17:00:00,189,407,FALSE,10
