datetime_local,time_of_day,bumblebee_buzz_hourly,temperature_C,solar_radiation,wind_speed_kmh,gust_speed_kmh,wind_dir_deg,atm_pressure_kpa,datetime_utc,doy,time_index,AR_start,time_of_day_hour,lat,lon,altitude,azimuth
2025-06-17T00:00:00Z,00:00:00,112,2.640625,45.65,0.0833333333333333,0.671666666666667,106.466666666667,101.860333333333,2025-06-17T07:00:00Z,168,1,TRUE,0,69.583,-139.03,6.165078893760506,2.5940687730361884
2025-06-17T01:00:00Z,01:00:00,276,1.203125,21.05,0,0.335,108.1,101.889666666667,2025-06-17T08:00:00Z,168,2,FALSE,1,69.583,-139.03,3.996727524653669,2.8321865174712375
2025-06-17T02:00:00Z,02:00:00,1,0.671875,14.6,0.418333333333333,1.34333333333333,65.55,101.906833333333,2025-06-17T09:00:00Z,168,3,FALSE,2,69.583,-139.03,3.0147000851667527,3.0721898631198568
2025-06-17T03:00:00Z,03:00:00,55,2.046875,17.0833333333333,1.00833333333333,2.01,38.85,101.903,2025-06-17T10:00:00Z,168,4,FALSE,3,69.583,-139.03,3.281275071339286,-2.970516380054883
2025-06-17T04:00:00Z,04:00:00,12,4,32.0666666666667,1.51166666666667,2.685,83.3166666666667,101.888833333333,2025-06-17T11:00:00Z,168,5,FALSE,4,69.583,-139.03,4.779459414188719,-2.731185395772157
2025-06-17T05:00:00Z,05:00:00,55,9.125,71.05,1.09166666666667,2.43166666666667,350.766666666667,101.863666666667,2025-06-17T12:00:00Z,168,6,FALSE,5,69.583,-139.03,7.41554043709913,-2.4941096814285313
2025-06-17T06:00:00Z,06:00:00,0,9.65625,126.033333333333,1.005,2.51666666666667,340.683333333333,101.863666666667,2025-06-17T13:00:00Z,168,7,FALSE,6,69.583,-139.03,11.031818958217817,-2.2593078977176853
2025-06-17T07:00:00Z,07:00:00,39,13.140625,132.916666666667,1.76333333333333,3.27,194,101.889333333333,2025-06-17T14:00:00Z,168,8,FALSE,7,69.583,-139.03,15.423202355244696,-2.0254183741766876
2025-06-17T08:00:00Z,08:00:00,26,13.234375,281.466666666667,1.175,2.35,33.0333333333333,101.884666666667,2025-06-17T15:00:00Z,168,9,FALSE,8,69.583,-139.03,20.35042711933542,-1.7896597219239558
2025-06-17T09:00:00Z,09:00:00,45,15.375,377.5,1.00666666666667,2.59833333333333,255.55,101.938666666667,2025-06-17T16:00:00Z,168,10,FALSE,9,69.583,-139.03,25.545310048962197,-1.5479582686896691
2025-06-17T10:00:00Z,10:00:00,367,17.515625,473.133333333333,2.18,3.35333333333333,62.9666666666667,101.933833333333,2025-06-17T17:00:00Z,168,11,FALSE,10,69.583,-139.03,30.70732088293604,-1.295238070058286
2025-06-17T11:00:00Z,11:00:00,194,16.015625,561.05,2.51833333333333,4.28,88.6833333333333,101.970333333333,2025-06-17T18:00:00Z,168,12,FALSE,11,69.583,-139.03,35.49522487685706,-1.026065352933401
2025-06-17T12:00:00Z,12:00:00,184,16.125,627.3,2.935,4.86833333333333,91.9666666666667,102.001666666667,2025-06-17T19:00:00Z,168,13,FALSE,12,69.583,-139.03,39.524290644434096,-0.7360612573280836
2025-06-17T13:00:00Z,13:00:00,323,15.515625,674.983333333333,3.94333333333333,5.87166666666667,37.9166666666667,102.027166666667,2025-06-17T20:00:00Z,168,14,FALSE,13,69.583,-139.03,42.38935948642916,-0.42440238377718675
2025-06-17T14:00:00Z,14:00:00,69,16.359375,689.4,2.935,4.19333333333333,71.6,102.0125,2025-06-17T21:00:00Z,168,15,FALSE,14,69.583,-139.03,43.736580151944764,-0.0965842067794797
2025-06-17T15:00:00Z,15:00:00,157,17.78125,679.783333333333,1.005,2.18166666666667,85.1666666666667,102.000666666667,2025-06-17T22:00:00Z,168,16,FALSE,15,69.583,-139.03,43.375141396946084,0.23538696911871212
2025-06-17T16:00:00Z,16:00:00,115,17.359375,653.95,3.86,5.285,66.7,101.9815,2025-06-17T23:00:00Z,168,17,FALSE,16,69.583,-139.03,41.35810564401621,0.5575793947962342
2025-06-17T17:00:00Z,17:00:00,28,15.5,597.5,4.02833333333333,5.285,64.6,101.934833333333,2025-06-18T00:00:00Z,168,18,FALSE,17,69.583,-139.03,37.95847226952773,0.8604307293936297
2025-06-17T18:00:00Z,18:00:00,90,13.6875,524.566666666667,4.36333333333333,5.705,59.6833333333333,101.924333333333,2025-06-18T01:00:00Z,168,19,FALSE,18,69.583,-139.03,33.56385626997039,1.1413444722651764
2025-06-17T19:00:00Z,19:00:00,93,12.46875,434.166666666667,2.85333333333333,3.94333333333333,73.4666666666667,101.921666666667,2025-06-18T02:00:00Z,168,20,FALSE,19,69.583,-139.03,28.57646593843159,1.402995780688885
2025-06-17T20:00:00Z,20:00:00,22,9.71875,293.316666666667,3.35333333333333,5.03666666666667,51.25,101.950833333333,2025-06-18T03:00:00Z,168,21,FALSE,20,69.583,-139.03,23.363600273330274,1.6504451672413079
2025-06-17T21:00:00Z,21:00:00,9,8.09375,222.716666666667,3.18666666666667,4.94833333333333,29.0166666666667,101.959,2025-06-18T04:00:00Z,168,22,FALSE,21,69.583,-139.03,18.248465847105436,1.8890917606144477
2025-06-17T22:00:00Z,22:00:00,17,5.578125,95.4166666666667,3.105,4.78166666666667,43.0333333333333,101.963833333333,2025-06-18T05:00:00Z,168,23,FALSE,22,69.583,-139.03,13.517164522735001,2.123640966080416
2025-06-17T23:00:00Z,23:00:00,15,6.703125,87.1,3.43666666666667,4.61333333333333,50.5,101.969166666667,2025-06-18T06:00:00Z,168,24,FALSE,23,69.583,-139.03,9.425785340140084,2.3576475223766757
2025-06-18T00:00:00Z,00:00:00,42,4.40625,50.8166666666667,2.26666666666667,3.27166666666667,58.5166666666667,101.977333333333,2025-06-18T07:00:00Z,169,25,TRUE,0,69.583,-139.03,6.200366575987722,2.593303863497764
2025-06-18T01:00:00Z,01:00:00,0,1.890625,26.2333333333333,0.84,2.265,59.9166666666667,101.985666666667,2025-06-18T08:00:00Z,169,26,FALSE,1,69.583,-139.03,4.027990285132418,2.8313748062008712
2025-06-18T02:00:00Z,02:00:00,27,0.875,17.5,1.00666666666667,2.18,51.4333333333333,101.978166666667,2025-06-18T09:00:00Z,169,27,FALSE,2,69.583,-139.03,3.041398909982415,3.0713330791810987
2025-06-18T03:00:00Z,03:00:00,21,0.90625,26.25,0.836666666666667,1.76333333333333,51.9,101.9525,2025-06-18T10:00:00Z,169,28,FALSE,3,69.583,-139.03,3.303116411958913,-2.971412117172456
2025-06-18T04:00:00Z,04:00:00,0,2.765625,37.3,2.6,4.02666666666667,49.3333333333333,101.934,2025-06-18T11:00:00Z,169,29,FALSE,4,69.583,-139.03,4.7964555331022005,-2.7321121615116954
2025-06-18T05:00:00Z,05:00:00,89,5.09375,71.8833333333333,3.77333333333333,5.62166666666667,48.65,101.904666666667,2025-06-18T12:00:00Z,169,30,FALSE,5,69.583,-139.03,7.428021200999572,-2.4950607241857385
2025-06-18T06:00:00Z,06:00:00,0,6.234375,125.4,3.44166666666667,5.2,59.9,101.9155,2025-06-18T13:00:00Z,169,31,FALSE,6,69.583,-139.03,11.040399729345587,-2.260280020443334
2025-06-18T07:00:00Z,07:00:00,19,8,137.5,1.595,2.76666666666667,69.9666666666667,101.922833333333,2025-06-18T14:00:00Z,169,32,FALSE,7,69.583,-139.03,15.428732489170178,-2.0264131326278654
2025-06-18T08:00:00Z,08:00:00,3,9.703125,282.066666666667,3.60833333333333,5.11666666666667,55.45,101.926,2025-06-18T15:00:00Z,169,33,FALSE,8,69.583,-139.03,20.353946023268332,-1.7906833912382878
2025-06-18T09:00:00Z,09:00:00,8,11.640625,378.333333333333,3.60666666666667,4.86333333333333,57.8166666666667,101.917666666667,2025-06-18T16:00:00Z,169,34,FALSE,9,69.583,-139.03,25.54802564505041,-1.5490206704009284
2025-06-18T10:00:00Z,10:00:00,29,13.03125,472.283333333333,4.195,5.955,49.3333333333333,101.916666666667,2025-06-18T17:00:00Z,169,35,FALSE,10,69.583,-139.03,30.710606213761718,-1.2963499768983209
2025-06-18T11:00:00Z,11:00:00,39,13.40625,561.05,4.11333333333333,6.45666666666667,37.9,101.9305,2025-06-18T18:00:00Z,169,36,FALSE,11,69.583,-139.03,35.50060376807481,-1.0272335854458245
2025-06-18T12:00:00Z,12:00:00,94,13.25,627.083333333333,4.11333333333333,5.95666666666667,37.9,101.951166666667,2025-06-18T19:00:00Z,169,37,FALSE,12,69.583,-139.03,39.5333509726586,-0.7372806980540348
2025-06-18T13:00:00Z,13:00:00,156,13.5,666.65,4.11,6.29,46.7666666666667,101.953333333333,2025-06-18T20:00:00Z,169,38,FALSE,13,69.583,-139.03,42.40351476810801,-0.4256470678387259
2025-06-18T14:00:00Z,14:00:00,65,13.21875,686.05,4.02666666666667,5.87166666666667,43.9666666666667,101.963166666667,2025-06-18T21:00:00Z,169,39,FALSE,14,69.583,-139.03,43.75667648126771,-0.09780619113597998
2025-06-18T15:00:00Z,15:00:00,47,12.15625,680,4.61333333333333,6.79666666666667,40.4666666666667,101.952166666667,2025-06-18T22:00:00Z,169,40,FALSE,15,69.583,-139.03,43.40112332119556,0.2342414068810438
2025-06-18T16:00:00Z,16:00:00,48,12.25,651.033333333333,4.61333333333333,6.62666666666667,51.2333333333333,101.9395,2025-06-18T23:00:00Z,169,41,FALSE,16,69.583,-139.03,41.38905593392958,0.5565443147564342
2025-06-18T17:00:00Z,17:00:00,35,10.828125,597.066666666667,4.445,6.795,37.4333333333333,101.924833333333,2025-06-19T00:00:00Z,169,42,FALSE,17,69.583,-139.03,37.99301868087556,0.8595088691304118
2025-06-18T18:00:00Z,18:00:00,1,9.796875,524.583333333333,4.865,6.79666666666667,50.2666666666667,101.918833333333,2025-06-19T01:00:00Z,169,43,FALSE,18,69.583,-139.03,33.60059422033241,1.1405154549825351
2025-06-18T19:00:00Z,19:00:00,76,8.109375,435.833333333333,4.53,6.12333333333333,48.8666666666667,101.935666666667,2025-06-19T02:00:00Z,169,44,FALSE,19,69.583,-139.03,28.61416159266027,1.4022301977403477
2025-06-18T20:00:00Z,20:00:00,3,6.5,334.8,4.02666666666667,5.95666666666667,46.0666666666667,101.951666666667,2025-06-19T03:00:00Z,169,45,FALSE,20,69.583,-139.03,23.40120573661711,1.649713892580558
2025-06-18T21:00:00Z,21:00:00,0,4.515625,237.5,3.86,5.79,35.5666666666667,101.942666666667,2025-06-19T04:00:00Z,169,46,FALSE,21,69.583,-139.03,18.28505978606542,1.8883697679378475
2025-06-18T22:00:00Z,22:00:00,0,3.453125,158.533333333333,4.195,5.95666666666667,41.6333333333333,101.9445,2025-06-19T05:00:00Z,169,47,FALSE,22,69.583,-139.03,13.551892021833059,2.1229083587483553
2025-06-18T23:00:00Z,23:00:00,0,2.34375,100,4.28,5.87333333333333,44.6666666666667,101.947333333333,2025-06-19T06:00:00Z,169,48,FALSE,23,69.583,-139.03,9.457828062935366,2.356889810858449
2025-06-19T00:00:00Z,00:00:00,14,0.3125,47.5,4.02833333333333,6.04,43.2666666666667,101.953833333333,2025-06-19T07:00:00Z,170,49,TRUE,0,69.583,-139.03,6.228953790937672,2.5925122592599936
2025-06-19T01:00:00Z,01:00:00,0,-0.171875,25,3.945,5.455,44.6666666666667,101.962166666667,2025-06-19T08:00:00Z,170,50,FALSE,1,69.583,-139.03,4.05245023648175,2.8305464123086654
2025-06-19T02:00:00Z,02:00:00,0,-0.625,18.3166666666667,3.69,5.62166666666667,34.1666666666667,101.957166666667,2025-06-19T09:00:00Z,170,51,FALSE,2,69.583,-139.03,3.0612372799008902,3.07047041411305
2025-06-19T03:00:00Z,03:00:00,0,-0.28125,19.7833333333333,4.78,6.87833333333333,43.2666666666667,101.961333333333,2025-06-19T10:00:00Z,170,52,FALSE,3,69.583,-139.03,3.318094919139776,-2.9723027375464675
2025-06-19T04:00:00Z,04:00:00,15,0.140625,35,3.85833333333333,5.36833333333333,55,101.9525,2025-06-19T11:00:00Z,170,53,FALSE,4,69.583,-139.03,4.806639705098753,-2.733023261738522
2025-06-19T05:00:00Z,05:00:00,26,2.703125,72.5,2.77,3.945,59,101.929833333333,2025-06-19T12:00:00Z,170,54,FALSE,5,69.583,-139.03,7.433780324965101,-2.495986542796335
2025-06-19T06:00:00Z,06:00:00,34,3.90625,130.65,2.93666666666667,4.36166666666667,56.6333333333333,101.909,2025-06-19T13:00:00Z,170,55,FALSE,6,69.583,-139.03,11.042366781237057,-2.261218698839796
2025-06-19T07:00:00Z,07:00:00,30,4.65625,136.25,5.035,6.79666666666667,47.7,101.902666666667,2025-06-19T14:00:00Z,170,56,FALSE,7,69.583,-139.03,15.42774963117482,-2.0273677495934574
2025-06-19T08:00:00Z,08:00:00,0,6.1875,295.833333333333,5.37,7.3,48.8666666666667,101.8955,2025-06-19T15:00:00Z,170,57,FALSE,8,69.583,-139.03,20.351021870254698,-1.791661893175967
2025-06-19T09:00:00Z,09:00:00,0,8.125,394.166666666667,5.115,7.05,49.8,101.9055,2025-06-19T16:00:00Z,170,58,FALSE,9,69.583,-139.03,25.544318060452277,-1.5500348449421053
2025-06-19T10:00:00Z,10:00:00,34,9.40625,490.833333333333,5.285,7.13,48.8666666666667,101.915333333333,2025-06-19T17:00:00Z,170,59,FALSE,10,69.583,-139.03,30.70742651138115,-1.2974132009799095
2025-06-19T11:00:00Z,11:00:00,24,10.25,572.916666666667,5.2,6.795,49.8,101.936666666667,2025-06-19T18:00:00Z,170,60,FALSE,11,69.583,-139.03,35.499415163422114,-1.0283564009390262
2025-06-19T12:00:00Z,12:00:00,11,10.609375,641.666666666667,5.28666666666667,6.96333333333333,52.6,101.95,2025-06-19T19:00:00Z,170,61,FALSE,12,69.583,-139.03,39.535702241990876,-0.7384631557022141
2025-06-19T13:00:00Z,13:00:00,449,10.90625,689.166666666667,5.28666666666667,7.13166666666667,53.1,101.954333333333,2025-06-19T20:00:00Z,170,62,FALSE,13,69.583,-139.03,42.410827013655,-0.42686931578226217
2025-06-19T14:00:00Z,14:00:00,2,10.671875,710.833333333333,5.285,7.13166666666667,51.2166666666667,101.960666666667,2025-06-19T21:00:00Z,170,63,FALSE,14,69.583,-139.03,43.76986353376364,-0.0990253175603145
2025-06-19T15:00:00Z,15:00:00,58,10.328125,709.366666666667,6.71,8.81,49.3333333333333,101.944833333333,2025-06-19T22:00:00Z,170,64,FALSE,15,69.583,-139.03,43.42023564575477,0.23307791563414704
2025-06-19T16:00:00Z,16:00:00,15,9.734375,679.8,6.62666666666667,8.97666666666667,48.6333333333333,101.9185,2025-06-19T23:00:00Z,170,65,FALSE,16,69.583,-139.03,41.41326730211206,0.5554739447364533
2025-06-19T17:00:00Z,17:00:00,63,8.90625,622.3,6.375,8.13833333333333,47.9333333333333,101.878333333333,2025-06-20T00:00:00Z,170,66,FALSE,17,69.583,-139.03,38.02099151354957,0.8585403258631595
2025-06-19T18:00:00Z,18:00:00,49,7.90625,547.516666666667,6.625,8.55666666666667,46.0666666666667,101.847333333333,2025-06-20T01:00:00Z,170,67,FALSE,18,69.583,-139.03,33.6309003643569,1.1396341933301521
2025-06-19T19:00:00Z,19:00:00,0,6.6875,452.3,5.87166666666667,7.96833333333333,48.4,101.820666666667,2025-06-20T02:00:00Z,170,68,FALSE,19,69.583,-139.03,28.645508513121893,1.4014112444539686
2025-06-19T20:00:00Z,20:00:00,33,5.46875,350.4,5.705,7.63166666666667,47.9333333333333,101.805,2025-06-20T03:00:00Z,170,69,FALSE,20,69.583,-139.03,23.432476259536298,1.6489311856986764
2025-06-19T21:00:00Z,21:00:00,30,4.1875,244.783333333333,6.965,9.06,44.6666666666667,101.778166666667,2025-06-20T04:00:00Z,170,70,FALSE,21,69.583,-139.03,18.31526950152069,1.8876004553831447
2025-06-19T22:00:00Z,22:00:00,27,3.265625,165.2,6.29166666666667,8.22166666666667,45.6,101.771833333333,2025-06-20T05:00:00Z,170,71,FALSE,22,69.583,-139.03,13.580139114676689,2.1221342747787313
2025-06-19T23:00:00Z,23:00:00,2,2.90625,100.216666666667,5.5383333333333304,7.29833333333333,50.5,101.741166666667,2025-06-20T06:00:00Z,170,72,FALSE,23,69.583,-139.03,9.483269401303458,2.356098014776283
2025-06-20T00:00:00Z,00:00:00,38,1.96875,48.35,5.37,7.04833333333333,55.0333333333333,101.720166666667,2025-06-20T07:00:00Z,171,73,TRUE,0,69.583,-139.03,6.250819044384774,2.591695391602226
2025-06-20T01:00:00Z,01:00:00,18,1.96875,24.1666666666667,4.94666666666667,6.375,59,101.703666666667,2025-06-20T08:00:00Z,171,74,FALSE,1,69.583,-139.03,4.070092934750333,2.82970278193882
2025-06-20T02:00:00Z,02:00:00,29,1.34375,16.8833333333333,3.43833333333333,4.69833333333333,64.1333333333333,101.702166666667,2025-06-20T09:00:00Z,171,75,FALSE,2,69.583,-139.03,3.074208336821177,3.0696033262690006
2025-06-20T03:00:00Z,03:00:00,0,1.28125,19.1666666666667,3.43833333333333,4.53,63.6666666666667,101.6845,2025-06-20T10:00:00Z,171,76,FALSE,3,69.583,-139.03,3.3262114764714794,-2.9731867749862495
2025-06-20T04:00:00Z,04:00:00,22,2.25,34.1666666666667,4.61333333333333,5.955,55.2333333333333,101.624833333333,2025-06-20T11:00:00Z,171,77,FALSE,4,69.583,-139.03,4.810020323551422,-2.733917225235813
2025-06-20T05:00:00Z,05:00:00,25,4.359375,71.6666666666667,4.53,6.20666666666667,55.2166666666667,101.565666666667,2025-06-20T12:00:00Z,171,78,FALSE,5,69.583,-139.03,7.432833119503255,-2.496885659680044
2025-06-20T06:00:00Z,06:00:00,38,5.9375,131.883333333333,4.53,6.54333333333333,54.7666666666667,101.513333333333,2025-06-20T13:00:00Z,171,79,FALSE,6,69.583,-139.03,11.037741436331107,-2.2621224411683776
2025-06-20T07:00:00Z,07:00:00,80,7.4375,137.9,4.69666666666667,6.375,55,101.476166666667,2025-06-20T14:00:00Z,171,80,FALSE,7,69.583,-139.03,15.420279940606795,-2.0282807033548647
2025-06-20T08:00:00Z,08:00:00,65,10.546875,328.966666666667,4.53166666666667,6.37666666666667,52.6333333333333,101.467333333333,2025-06-20T15:00:00Z,171,81,FALSE,8,69.583,-139.03,20.34168422301104,-1.7925936511183835
2025-06-20T09:00:00Z,09:00:00,0,9.75,372.283333333333,5.70666666666667,7.635,48.6333333333333,101.479666666667,2025-06-20T16:00:00Z,171,82,FALSE,9,69.583,-139.03,25.534218537578784,-1.550999126052518
2025-06-20T10:00:00Z,10:00:00,14,7.921875,217.3,5.62,7.635,48.6333333333333,101.466,2025-06-20T17:00:00Z,171,83,FALSE,10,69.583,-139.03,30.697812584983428,-1.298425943673669
2025-06-20T11:00:00Z,11:00:00,6,11.875,428.116666666667,4.44833333333333,6.29166666666667,55.2333333333333,101.420333333333,2025-06-20T18:00:00Z,171,84,FALSE,11,69.583,-139.03,35.491686826019155,-1.02943182471671
2025-06-20T12:00:00Z,12:00:00,22,14.59375,470.616666666667,5.36833333333333,7.215,50.9666666666667,101.4065,2025-06-20T19:00:00Z,171,85,FALSE,12,69.583,-139.03,39.531366043272605,-0.7396064542714671
2025-06-20T13:00:00Z,13:00:00,51,16.5,587.716666666667,4.61333333333333,6.62666666666667,54.3,101.382666666667,2025-06-20T20:00:00Z,171,86,FALSE,13,69.583,-139.03,42.411308373505236,-0.42806677618557337
2025-06-20T14:00:00Z,14:00:00,66,18.359375,644.15,4.95,6.795,53.1166666666667,101.3455,2025-06-20T21:00:00Z,171,87,FALSE,14,69.583,-139.03,43.776141577576695,-0.10023916031196993
2025-06-20T15:00:00Z,15:00:00,64,17.953125,629.583333333333,5.115,6.54333333333333,53.8,101.304333333333,2025-06-20T22:00:00Z,171,88,FALSE,15,69.583,-139.03,43.43246628702933,0.2318988489520901
2025-06-20T16:00:00Z,16:00:00,64,19.515625,652.5,4.94833333333333,6.54166666666667,54.75,101.245333333333,2025-06-20T23:00:00Z,171,89,FALSE,16,69.583,-139.03,41.43071704835405,0.5543704518061175
2025-06-20T17:00:00Z,17:00:00,209,19.40625,586.883333333333,3.52333333333333,5.035,58.5333333333333,101.234,2025-06-21T00:00:00Z,171,90,FALSE,17,69.583,-139.03,38.042360440298786,0.8575270449689557
2025-06-20T18:00:00Z,18:00:00,49,19.078125,472.716666666667,1.34333333333333,2.85333333333333,56.8666666666667,101.233,2025-06-21T01:00:00Z,171,91,FALSE,18,69.583,-139.03,33.65473986031993,1.1387024381644677
2025-06-20T19:00:00Z,19:00:00,150,19.1875,387.3,0.671666666666667,1.76333333333333,50.8166666666667,101.2125,2025-06-21T02:00:00Z,171,92,FALSE,19,69.583,-139.03,28.670470031090588,1.400540528350058
2025-06-20T20:00:00Z,20:00:00,88,15.875,237.5,1.175,2.43333333333333,190.916666666667,101.185333333333,2025-06-21T03:00:00Z,171,93,FALSE,20,69.583,-139.03,23.457375545349215,1.648098561570337
2025-06-20T21:00:00Z,21:00:00,132,12.734375,158.316666666667,1.34333333333333,3.02166666666667,145.766666666667,101.131833333333,2025-06-21T04:00:00Z,171,94,FALSE,21,69.583,-139.03,18.33906089806867,1.8867852863555332
2025-06-20T22:00:00Z,22:00:00,43,9.578125,126.866666666667,0.756666666666667,2.34833333333333,108.116666666667,101.1275,2025-06-21T05:00:00Z,171,95,FALSE,22,69.583,-139.03,13.60187547158469,2.1213201557456753
2025-06-20T23:00:00Z,23:00:00,6,6.734375,46.05,0.168333333333333,1.17333333333333,264.183333333333,101.103166666667,2025-06-21T06:00:00Z,171,96,FALSE,23,69.583,-139.03,9.502084144098701,2.3552735729557646
2025-06-21T00:00:00Z,00:00:00,10,6.234375,31.0333333333333,1.425,2.76833333333333,95,101.082833333333,2025-06-21T07:00:00Z,172,97,TRUE,0,69.583,-139.03,6.265943372360034,2.590854706502234
2025-06-21T01:00:00Z,01:00:00,2,4.703125,23.35,0.418333333333333,1.845,177.583333333333,101.088666666667,2025-06-21T08:00:00Z,172,98,FALSE,1,69.583,-139.03,4.080906517024404,2.828845370758791
2025-06-21T02:00:00Z,02:00:00,30,6.875,17.9333333333333,0.836666666666667,2.60166666666667,311.2,101.069,2025-06-21T09:00:00Z,172,99,FALSE,2,69.583,-139.03,3.0803078360223686,3.068733278654983
2025-06-21T03:00:00Z,03:00:00,43,6.125,13.55,0.753333333333333,2.01333333333333,81.6833333333333,101.058666666667,2025-06-21T10:00:00Z,172,100,FALSE,3,69.583,-139.03,3.327469594249115,-2.9740627633742553
2025-06-21T04:00:00Z,04:00:00,0,7.859375,8.31666666666667,1.17333333333333,2.85166666666667,75.1166666666667,101.074,2025-06-21T11:00:00Z,172,101,FALSE,4,69.583,-139.03,4.806608401752042,-2.7347925858715003
2025-06-21T05:00:00Z,05:00:00,0,10.125,13.3333333333333,5.11666666666667,7.465,260.433333333333,101.071333333333,2025-06-21T12:00:00Z,172,102,FALSE,5,69.583,-139.03,7.4251974899508655,-2.4977566075725677
2025-06-21T06:00:00Z,06:00:00,6,10.359375,29.8166666666667,3.525,6.12333333333333,248.016666666667,101.1275,2025-06-21T13:00:00Z,172,103,FALSE,6,69.583,-139.03,11.026547569401776,-2.2629897717212772
2025-06-21T07:00:00Z,07:00:00,30,9.03125,50,4.78166666666667,7.215,261.15,101.163833333333,2025-06-21T14:00:00Z,172,104,FALSE,7,69.583,-139.03,15.406352077963247,-2.029150494259181
2025-06-21T08:00:00Z,08:00:00,0,9.421875,70.6166666666667,4.78166666666667,7.13,270.483333333333,101.197833333333,2025-06-21T15:00:00Z,172,105,FALSE,8,69.583,-139.03,20.325965100459786,-1.7934771166176118
2025-06-21T09:00:00Z,09:00:00,13,11.96875,118.333333333333,2.265,4.11,245.466666666667,101.228333333333,2025-06-21T16:00:00Z,172,106,FALSE,9,69.583,-139.03,25.51776075151185,-1.5519118815858957
2025-06-21T10:00:00Z,10:00:00,22,9.921875,126.016666666667,3.18833333333333,5.11666666666667,225.816666666667,101.2545,2025-06-21T17:00:00Z,172,107,FALSE,10,69.583,-139.03,30.68179769926693,-1.2993864451953476
2025-06-21T11:00:00Z,11:00:00,2,9.796875,111.9,1.425,3.355,234.916666666667,101.273,2025-06-21T18:00:00Z,172,108,FALSE,11,69.583,-139.03,35.47744905849828,-1.0304579227321193
2025-06-21T12:00:00Z,12:00:00,6,7.75,98.1333333333333,0.0833333333333333,1.51,138.266666666667,101.299833333333,2025-06-21T19:00:00Z,172,109,FALSE,12,69.583,-139.03,39.52036664918214,-0.740708454221365
2025-06-21T13:00:00Z,13:00:00,211,9.375,71.25,0.756666666666667,2.265,229.766666666667,101.277,2025-06-21T20:00:00Z,172,110,FALSE,13,69.583,-139.03,42.40497383212866,-0.42923712104748357
2025-06-21T14:00:00Z,14:00:00,81,10.9375,207.083333333333,0.753333333333333,2.26666666666667,88.6833333333333,101.297,2025-06-21T21:00:00Z,172,111,FALSE,14,69.583,-139.03,43.775513794185386,-0.10144529524183414
2025-06-21T15:00:00Z,15:00:00,13,12.59375,261.233333333333,1.425,2.85166666666667,237.733333333333,101.2955,2025-06-21T22:00:00Z,172,112,FALSE,15,69.583,-139.03,43.43780601663778,0.23070658262754365
2025-06-21T16:00:00Z,16:00:00,56,15.71875,394.183333333333,0.586666666666667,2.09833333333333,171.733333333333,101.327,2025-06-21T23:00:00Z,172,113,FALSE,16,69.583,-139.03,41.44138516027152,0.5532360426973594
2025-06-21T17:00:00Z,17:00:00,307,20.640625,621.45,0.671666666666667,2.26333333333333,160.3,101.336833333333,2025-06-22T00:00:00Z,172,114,FALSE,17,69.583,-139.03,38.05709763503727,0.8564710191923398
2025-06-21T18:00:00Z,18:00:00,69,15.1875,509.383333333333,1.51166666666667,3.27166666666667,220.416666666667,101.367,2025-06-22T01:00:00Z,172,115,FALSE,18,69.583,-139.03,33.672080234737436,1.1377219876762141
2025-06-21T19:00:00Z,19:00:00,38,13.671875,420.616666666667,2.85166666666667,4.53,295.55,101.353333333333,2025-06-22T02:00:00Z,172,116,FALSE,19,69.583,-139.03,28.68901178776989,1.3996197000682387
2025-06-21T20:00:00Z,20:00:00,16,10.765625,328.316666666667,2.09833333333333,4.44666666666667,240.283333333333,101.34,2025-06-22T03:00:00Z,172,117,FALSE,20,69.583,-139.03,23.475869614024223,1.6472175722778828
2025-06-21T21:00:00Z,21:00:00,83,9.515625,237.5,0.923333333333333,2.09833333333333,147.65,101.348666666667,2025-06-22T04:00:00Z,172,118,FALSE,21,69.583,-139.03,18.356402243387855,1.8859257549722124
2025-06-21T22:00:00Z,22:00:00,0,7.90625,150.833333333333,0,1.25833333333333,306.716666666667,101.347,2025-06-22T05:00:00Z,172,119,FALSE,22,69.583,-139.03,13.617073193444222,2.1204674675305104
2025-06-21T23:00:00Z,23:00:00,5,6.03125,87.7,0.25,1.26,321.733333333333,101.347666666667,2025-06-22T06:00:00Z,172,120,FALSE,23,69.583,-139.03,9.514249578531297,2.3544179424989116
2025-06-22T00:00:00Z,00:00:00,9,3.484375,40.8166666666667,0.838333333333333,2.35,181.35,101.342166666667,2025-06-22T07:00:00Z,173,121,TRUE,0,69.583,-139.03,6.274310366831531,2.589991662581331
2025-06-22T01:00:00Z,01:00:00,2,2.125,21.6833333333333,1.175,2.60166666666667,233.983333333333,101.361833333333,2025-06-22T08:00:00Z,173,122,FALSE,1,69.583,-139.03,4.084881716357202,2.827975641952546
2025-06-22T02:00:00Z,02:00:00,2,1.203125,17.9166666666667,0.923333333333333,2.09666666666667,38.6,101.396333333333,2025-06-22T09:00:00Z,173,123,FALSE,2,69.583,-139.03,3.0795341504895024,3.0678617369200056
2025-06-22T03:00:00Z,03:00:00,2,1.5,21.6666666666667,1.00833333333333,2.18166666666667,31.8333333333333,101.394833333333,2025-06-22T10:00:00Z,173,124,FALSE,3,69.583,-139.03,3.3218754028647353,-2.9749292387508937
