location_id,datetime,detections_above_th1,detections_above_th2,time_of_day,temperature_C,year,datetime_LST,temperature_C_ECCC,rel_hum_ECC,precip_mm_ECCC,wind_dir_10deg,wind_speed_kmh,stn_press_kpa,lat,lon,altitude,azimuth
BEEBOX,2024-07-02T05:00:00Z,235,26,22:00:00,3.0625,2024,2024-07-02T05:00:00Z,NA,NA,NA,6,6,101.5,69.583,-139.03,13.393265408915628,2.1097189930537397
BEEBOX,2024-07-02T06:00:00Z,1940,214,23:00:00,2.1575,2024,2024-07-02T06:00:00Z,NA,NA,NA,8,7,101.52,69.583,-139.03,9.253773054276246,2.3440585840072052
BEEBOX,2024-07-02T07:00:00Z,30,13,00:00:00,-0.3125,2024,2024-07-02T07:00:00Z,NA,NA,NA,10,3,101.51,69.583,-139.03,5.969591895080477,2.5800610949531735
BEEBOX,2024-07-02T08:00:00Z,23,1,01:00:00,-2.0625,2024,2024-07-02T08:00:00Z,NA,NA,NA,13,6,101.51,69.583,-139.03,3.7314812623543374,2.8185522285382527
BEEBOX,2024-07-02T09:00:00Z,76,0,02:00:00,-1.31,2024,2024-07-02T09:00:00Z,NA,NA,NA,15,8,101.52,69.583,-139.03,2.676502942732955,3.059040960796111
BEEBOX,2024-07-02T10:00:00Z,17,5,03:00:00,-0.125,2024,2024-07-02T10:00:00Z,NA,NA,NA,13,7,101.52,69.583,-139.03,2.87169157934623,-2.983066218883137
BEEBOX,2024-07-02T11:00:00Z,55,11,04:00:00,-0.61,2024,2024-07-02T11:00:00Z,NA,NA,NA,13,9,101.5,69.583,-139.03,4.30436171603505,-2.7430649152494375
BEEBOX,2024-07-02T12:00:00Z,107,70,05:00:00,-0.4675,2024,2024-07-02T12:00:00Z,NA,NA,NA,14,10,101.5,69.583,-139.03,6.884009621982753,-2.5053230875488617
BEEBOX,2024-07-02T13:00:00Z,75,26,06:00:00,0.39,2024,2024-07-02T13:00:00Z,NA,NA,NA,17,12,101.48,69.583,-139.03,10.45480675782329,-2.2699492671204564
BEEBOX,2024-07-02T14:00:00Z,119,69,07:00:00,2.25,2024,2024-07-02T14:00:00Z,NA,NA,NA,17,12,101.49,69.583,-139.03,14.812437716489192,-2.0356712717769323
BEEBOX,2024-07-02T15:00:00Z,118,55,08:00:00,3.375,2024,2024-07-02T15:00:00Z,NA,NA,NA,18,12,101.47,69.583,-139.03,19.7178863299159,-1.7997920196550996
BEEBOX,2024-07-02T16:00:00Z,180,95,09:00:00,5.5649999999999995,2024,2024-07-02T16:00:00Z,NA,NA,NA,17,15,101.46,69.583,-139.03,24.9033498844596,-1.5583195626609474
BEEBOX,2024-07-02T17:00:00Z,264,170,10:00:00,6.295,2024,2024-07-02T17:00:00Z,NA,NA,NA,15,13,101.4,69.583,-139.03,30.069417048297357,-1.3062572938758783
BEEBOX,2024-07-02T18:00:00Z,213,119,11:00:00,9.2975,2024,2024-07-02T18:00:00Z,NA,NA,NA,15,16,101.34,69.583,-139.03,34.87708908183206,-1.0382296844299748
BEEBOX,2024-07-02T19:00:00Z,189,59,12:00:00,12.1575,2024,2024-07-02T19:00:00Z,NA,NA,NA,14,19,101.25,69.583,-139.03,38.94472966687375,-0.7498364726129788
BEEBOX,2024-07-02T20:00:00Z,215,122,13:00:00,12.285,2024,2024-07-02T20:00:00Z,NA,NA,NA,14,21,101.2,69.583,-139.03,41.86946771181976,-0.44005586185345663
BEEBOX,2024-07-02T21:00:00Z,184,78,14:00:00,14.7825,2024,2024-07-02T21:00:00Z,NA,NA,NA,14,22,101.14,69.583,-139.03,43.295552418313164,-0.1139618729062616
BEEBOX,2024-07-02T22:00:00Z,138,61,15:00:00,13.9825,2024,2024-07-02T22:00:00Z,NA,NA,NA,14,24,101.08,69.583,-139.03,43.0232873850228,0.21691570177464145
BEEBOX,2024-07-02T23:00:00Z,161,62,16:00:00,12.9225,2024,2024-07-02T23:00:00Z,NA,NA,NA,15,13,101.02,69.583,-139.03,41.09189493097281,0.5388515532013013
BEEBOX,2024-07-03T00:00:00Z,320,175,17:00:00,11.205,2024,2024-07-03T00:00:00Z,NA,NA,NA,15,11,100.91,69.583,-139.03,37.76192258396924,0.8421103699067664
BEEBOX,2024-07-03T01:00:00Z,323,207,18:00:00,11.0775,2024,2024-07-03T01:00:00Z,NA,NA,NA,16,15,100.8,69.583,-139.03,33.41428723691544,1.1237564371336368
BEEBOX,2024-07-03T02:00:00Z,239,128,19:00:00,10.83,2024,2024-07-03T02:00:00Z,NA,NA,NA,14,13,100.7,69.583,-139.03,28.449824827393066,1.3861893652515216
BEEBOX,2024-07-03T03:00:00Z,399,240,20:00:00,8.3275,2024,2024-07-03T03:00:00Z,NA,NA,NA,14,26,100.58,69.583,-139.03,23.237301676500948,1.6343275185846502
BEEBOX,2024-07-03T04:00:00Z,171,66,21:00:00,9.36,2024,2024-07-03T04:00:00Z,NA,NA,NA,14,19,100.7,69.583,-139.03,18.10234672338746,1.873533264019534
BEEBOX,2024-07-03T05:00:00Z,139,39,22:00:00,10.31,2024,2024-07-03T05:00:00Z,NA,NA,NA,35,13,100.75,69.583,-139.03,13.333697499183844,2.108538091598805
BEEBOX,2024-07-03T06:00:00Z,256,88,23:00:00,9.735,2024,2024-07-03T06:00:00Z,NA,NA,NA,1,19,100.73,69.583,-139.03,9.19029545816924,2.3429555106253024
BEEBOX,2024-07-03T07:00:00Z,252,1,00:00:00,8.7175,2024,2024-07-03T07:00:00Z,NA,NA,NA,27,3,100.66,69.583,-139.03,5.901541303300664,2.579048506359747
BEEBOX,2024-07-03T08:00:00Z,166,0,01:00:00,9.735,2024,2024-07-03T08:00:00Z,NA,NA,NA,26,4,100.64,69.583,-139.03,3.65862014191302,2.817644805195337
BEEBOX,2024-07-03T09:00:00Z,229,0,02:00:00,9.015,2024,2024-07-03T09:00:00Z,NA,NA,NA,NA,0,100.63,69.583,-139.03,2.5990232451728215,3.0582523186908483
BEEBOX,2024-07-03T10:00:00Z,55,0,03:00:00,7.8275,2024,2024-07-03T10:00:00Z,NA,NA,NA,NA,0,100.61,69.583,-139.03,2.7901507037171047,-2.9837274137173844
BEEBOX,2024-07-03T11:00:00Z,62,4,04:00:00,9.4075,2024,2024-07-03T11:00:00Z,NA,NA,NA,NA,0,100.59,69.583,-139.03,4.219550146594791,-2.743598004016476
BEEBOX,2024-07-03T12:00:00Z,15,8,05:00:00,9.905,2024,2024-07-03T12:00:00Z,NA,NA,NA,32,3,100.54,69.583,-139.03,6.796785358129461,-2.5057364679183745
BEEBOX,2024-07-03T13:00:00Z,29,0,06:00:00,11.1575,2024,2024-07-03T13:00:00Z,NA,NA,NA,34,13,100.58,69.583,-139.03,10.365948242591914,-2.270259540458643
BEEBOX,2024-07-03T14:00:00Z,236,163,07:00:00,11.6425,2024,2024-07-03T14:00:00Z,NA,NA,NA,1,10,100.52,69.583,-139.03,14.722553662276212,-2.035901716374237
BEEBOX,2024-07-03T15:00:00Z,131,11,08:00:00,12.2325,2024,2024-07-03T15:00:00Z,NA,NA,NA,34,21,100.5,69.583,-139.03,19.627394515826598,-1.7999718360561432
BEEBOX,2024-07-03T16:00:00Z,197,75,09:00:00,12.8425,2024,2024-07-03T16:00:00Z,NA,NA,NA,26,13,100.5,69.583,-139.03,24.812520557793622,-1.5584847993875974
BEEBOX,2024-07-03T17:00:00Z,103,49,10:00:00,11.1875,2024,2024-07-03T17:00:00Z,NA,NA,NA,32,21,100.5,69.583,-139.03,29.978477066234454,-1.3064534512058463
BEEBOX,2024-07-03T18:00:00Z,169,119,11:00:00,11.75,2024,2024-07-03T18:00:00Z,NA,NA,NA,35,23,100.52,69.583,-139.03,34.78638887254491,-1.0385144744064738
BEEBOX,2024-07-03T19:00:00Z,107,26,12:00:00,11.845,2024,2024-07-03T19:00:00Z,NA,NA,NA,36,17,100.53,69.583,-139.03,38.85495774084791,-0.7502783421622842
BEEBOX,2024-07-03T20:00:00Z,166,72,13:00:00,11.3575,2024,2024-07-03T20:00:00Z,NA,NA,NA,34,5,100.56,69.583,-139.03,41.781816426252625,-0.4407207586317009
BEEBOX,2024-07-03T21:00:00Z,373,276,14:00:00,11.015,2024,2024-07-03T21:00:00Z,NA,NA,NA,34,10,100.57,69.583,-139.03,43.21161332756605,-0.11488514452398266
BEEBOX,2024-07-03T22:00:00Z,453,214,15:00:00,11.705,2024,2024-07-03T22:00:00Z,NA,NA,NA,23,3,100.58,69.583,-139.03,42.94450978578427,0.21575520940236806
BEEBOX,2024-07-03T23:00:00Z,244,142,16:00:00,11.3275,2024,2024-07-03T23:00:00Z,NA,NA,NA,34,8,100.64,69.583,-139.03,41.01888036963536,0.5375254651517679
BEEBOX,2024-07-04T00:00:00Z,131,84,17:00:00,9.4525,2024,2024-07-04T00:00:00Z,NA,NA,NA,36,13,100.61,69.583,-139.03,37.694130965360976,0.8407043036645979
BEEBOX,2024-07-04T01:00:00Z,86,46,18:00:00,10.2825,2024,2024-07-04T01:00:00Z,NA,NA,NA,NA,0,100.64,69.583,-139.03,33.35030579878497,1.1223381684269922
BEEBOX,2024-07-04T02:00:00Z,191,129,19:00:00,9.7975,2024,2024-07-04T02:00:00Z,NA,NA,NA,34,3,100.63,69.583,-139.03,28.38784305986442,1.384800470150386
BEEBOX,2024-07-04T03:00:00Z,296,150,20:00:00,10.6375,2024,2024-07-04T03:00:00Z,NA,NA,NA,21,14,100.59,69.583,-139.03,23.175478465006,1.6329900773796762
BEEBOX,2024-07-04T04:00:00Z,323,121,21:00:00,8.9825,2024,2024-07-04T04:00:00Z,NA,NA,NA,8,3,100.55,69.583,-139.03,18.0390130321558,1.872259495368508
BEEBOX,2024-07-04T05:00:00Z,118,66,22:00:00,6.5649999999999995,2024,2024-07-04T05:00:00Z,NA,NA,NA,21,5,100.49,69.583,-139.03,13.26745957281326,2.1073376713145096
BEEBOX,2024-07-04T06:00:00Z,276,124,23:00:00,8.6425,2024,2024-07-04T06:00:00Z,NA,NA,NA,23,12,100.5,69.583,-139.03,9.12010257852078,2.341839747054678
BEEBOX,2024-07-04T07:00:00Z,131,89,00:00:00,7.8475,2024,2024-07-04T07:00:00Z,NA,NA,NA,32,30,100.51,69.583,-139.03,5.8267454079681125,2.578031655010159
BEEBOX,2024-07-04T08:00:00Z,100,1,01:00:00,8.9525,2024,2024-07-04T08:00:00Z,NA,NA,NA,34,50,100.59,69.583,-139.03,3.5790194514506672,2.816742820800348
BEEBOX,2024-07-04T09:00:00Z,587,0,02:00:00,8.4225,2024,2024-07-04T09:00:00Z,NA,NA,NA,34,54,100.63,69.583,-139.03,2.514860499985702,3.057479592555255
BEEBOX,2024-07-04T10:00:00Z,716,0,03:00:00,5.342499999999999,2024,2024-07-04T10:00:00Z,NA,NA,NA,34,44,100.71,69.583,-139.03,2.70203887697,-2.984362083578544
BEEBOX,2024-07-04T11:00:00Z,1343,0,04:00:00,5.217499999999999,2024,2024-07-04T11:00:00Z,NA,NA,NA,34,37,100.77,69.583,-139.03,4.128327383177057,-2.74409447780138
BEEBOX,2024-07-04T12:00:00Z,471,0,05:00:00,5.89,2024,2024-07-04T12:00:00Z,NA,NA,NA,34,31,100.83,69.583,-139.03,6.70333806358344,-2.506104158563863
BEEBOX,2024-07-04T13:00:00Z,128,14,06:00:00,6.2025,2024,2024-07-04T13:00:00Z,NA,NA,NA,34,32,100.86,69.583,-139.03,10.271057101938776,-2.270516322183662
BEEBOX,2024-07-04T14:00:00Z,103,20,07:00:00,6.25,2024,2024-07-04T14:00:00Z,NA,NA,NA,34,23,100.85,69.583,-139.03,14.626801685761848,-2.0360721993029016
BEEBOX,2024-07-04T15:00:00Z,50,20,08:00:00,6.1075,2024,2024-07-04T15:00:00Z,NA,NA,NA,34,22,100.85,69.583,-139.03,19.531147916675494,-1.8000865495371212
BEEBOX,2024-07-04T16:00:00Z,57,21,09:00:00,6.1875,2024,2024-07-04T16:00:00Z,NA,NA,NA,34,22,100.83,69.583,-139.03,24.71597657145397,-1.5585812404568047
BEEBOX,2024-07-04T17:00:00Z,29,22,10:00:00,6.8774999999999995,2024,2024-07-04T17:00:00Z,NA,NA,NA,35,24,100.78,69.583,-139.03,29.88177471974756,-1.3065790105119386
BEEBOX,2024-07-04T18:00:00Z,35,24,11:00:00,8.8575,2024,2024-07-04T18:00:00Z,NA,NA,NA,36,23,100.73,69.583,-139.03,34.68978676856275,-1.038729689692223
BEEBOX,2024-07-04T19:00:00Z,175,109,12:00:00,8.8425,2024,2024-07-04T19:00:00Z,NA,NA,NA,36,18,100.71,69.583,-139.03,38.759066948460045,-0.7506559008968773
BEEBOX,2024-07-04T20:00:00Z,93,24,13:00:00,9.735,2024,2024-07-04T20:00:00Z,NA,NA,NA,35,15,100.71,69.583,-139.03,41.68779252847546,-0.44133219097396875
BEEBOX,2024-07-04T21:00:00Z,162,52,14:00:00,10.3725,2024,2024-07-04T21:00:00Z,NA,NA,NA,36,29,100.66,69.583,-139.03,43.12107459282108,-0.11577133430525806
BEEBOX,2024-07-04T22:00:00Z,182,118,15:00:00,12.44,2024,2024-07-04T22:00:00Z,NA,NA,NA,36,29,100.66,69.583,-139.03,42.85899121221042,0.2146124630357299
BEEBOX,2024-07-04T23:00:00Z,330,203,16:00:00,12.42,2024,2024-07-04T23:00:00Z,NA,NA,NA,36,23,100.65,69.583,-139.03,40.939087133183385,0.5361990436361617
BEEBOX,2024-07-05T00:00:00Z,177,92,17:00:00,9.4075,2024,2024-07-05T00:00:00Z,NA,NA,NA,36,20,100.62,69.583,-139.03,37.61959689880536,0.8392843140137671
BEEBOX,2024-07-05T01:00:00Z,168,82,18:00:00,8.1875,2024,2024-07-05T01:00:00Z,NA,NA,NA,2,23,100.54,69.583,-139.03,33.27964358508079,1.1208977734468613
BEEBOX,2024-07-05T02:00:00Z,136,42,19:00:00,8.11,2024,2024-07-05T02:00:00Z,NA,NA,NA,36,3,100.58,69.583,-139.03,28.31922951786952,1.3833859270353726
BEEBOX,2024-07-05T03:00:00Z,218,69,20:00:00,6.83,2024,2024-07-05T03:00:00Z,NA,NA,NA,29,13,100.54,69.583,-139.03,23.107041686730188,1.6316270391764771
BEEBOX,2024-07-05T04:00:00Z,157,53,21:00:00,5.654999999999999,2024,2024-07-05T04:00:00Z,NA,NA,NA,35,10,100.5,69.583,-139.03,17.969052006901823,1.8709628738250774
BEEBOX,2024-07-05T05:00:00Z,71,0,22:00:00,4.797499999999999,2024,2024-07-05T05:00:00Z,NA,NA,NA,36,10,100.48,69.583,-139.03,13.194558776232407,2.1061192986869304
BEEBOX,2024-07-05T06:00:00Z,79,0,23:00:00,5.1575,2024,2024-07-05T06:00:00Z,NA,NA,NA,36,15,100.47,69.583,-139.03,9.043206752073969,2.3407127840750905
BEEBOX,2024-07-05T07:00:00Z,72,0,00:00:00,4.842499999999999,2024,2024-07-05T07:00:00Z,NA,NA,NA,36,17,100.47,69.583,-139.03,5.745222657006491,2.577011968922864
BEEBOX,2024-07-05T08:00:00Z,34,0,01:00:00,4.205,2024,2024-07-05T08:00:00Z,NA,NA,NA,1,21,100.44,69.583,-139.03,3.4927043405385527,2.815847646997469
BEEBOX,2024-07-05T09:00:00Z,16,0,02:00:00,2.5774999999999997,2024,2024-07-05T09:00:00Z,NA,NA,NA,1,17,100.45,69.583,-139.03,2.4240468019443036,3.0567240978377153
BEEBOX,2024-07-05T10:00:00Z,73,0,03:00:00,1.5450000000000002,2024,2024-07-05T10:00:00Z,NA,NA,NA,1,16,100.48,69.583,-139.03,2.6073950083598696,-2.9849689741734386
BEEBOX,2024-07-05T11:00:00Z,242,0,04:00:00,1.2025,2024,2024-07-05T11:00:00Z,NA,NA,NA,2,12,100.5,69.583,-139.03,4.030738635133346,-2.7445531506391814
BEEBOX,2024-07-05T12:00:00Z,259,0,05:00:00,1.03,2024,2024-07-05T12:00:00Z,NA,NA,NA,36,15,100.52,69.583,-139.03,6.6037183900725775,-2.5064250475454672
BEEBOX,2024-07-05T13:00:00Z,117,0,06:00:00,1.1875,2024,2024-07-05T13:00:00Z,NA,NA,NA,36,13,100.53,69.583,-139.03,10.170188326089942,-2.2707185746391696
BEEBOX,2024-07-05T14:00:00Z,61,0,07:00:00,1.5025,2024,2024-07-05T14:00:00Z,NA,NA,NA,1,16,100.55,69.583,-139.03,14.525239891495522,-2.0361817492122447
BEEBOX,2024-07-05T15:00:00Z,16,0,08:00:00,1.6875,2024,2024-07-05T15:00:00Z,NA,NA,NA,36,25,100.58,69.583,-139.03,19.429206513381448,-1.8001352371173658
BEEBOX,2024-07-05T16:00:00Z,15,0,09:00:00,1.83,2024,2024-07-05T16:00:00Z,NA,NA,NA,36,22,100.64,69.583,-139.03,24.613778591131883,-1.5586079809972477
BEEBOX,2024-07-05T17:00:00Z,17,10,10:00:00,3.25,2024,2024-07-05T17:00:00Z,NA,NA,NA,36,20,100.7,69.583,-139.03,29.77937018968414,-1.3066330387195926
BEEBOX,2024-07-05T18:00:00Z,39,28,11:00:00,2.375,2024,2024-07-05T18:00:00Z,NA,NA,NA,1,26,100.73,69.583,-139.03,34.58734119959624,-1.0388743010944572
BEEBOX,2024-07-05T19:00:00Z,4,0,12:00:00,5.967499999999999,2024,2024-07-05T19:00:00Z,NA,NA,NA,1,30,100.77,69.583,-139.03,38.65711237055979,-0.7509679328133033
BEEBOX,2024-07-05T20:00:00Z,184,92,13:00:00,10.6225,2024,2024-07-05T20:00:00Z,NA,NA,NA,36,23,100.82,69.583,-139.03,41.58744558671706,-0.4418886607666718
BEEBOX,2024-07-05T21:00:00Z,215,54,14:00:00,10.5175,2024,2024-07-05T21:00:00Z,NA,NA,NA,2,21,100.88,69.583,-139.03,43.02397767812761,-0.11661861549269734
BEEBOX,2024-07-05T22:00:00Z,491,174,15:00:00,12.19,2024,2024-07-05T22:00:00Z,NA,NA,NA,1,17,100.89,69.583,-139.03,42.76676295581584,0.21348955926539226
BEEBOX,2024-07-05T23:00:00Z,1043,204,16:00:00,12.125,2024,2024-07-05T23:00:00Z,NA,NA,NA,6,10,100.94,69.583,-139.03,40.85253605044654,0.5348745063384921
BEEBOX,2024-07-06T00:00:00Z,763,133,17:00:00,12.4525,2024,2024-07-06T00:00:00Z,NA,NA,NA,8,15,100.92,69.583,-139.03,37.53833252130131,0.8378525881039163
BEEBOX,2024-07-06T01:00:00Z,562,46,18:00:00,8.9825,2024,2024-07-06T01:00:00Z,NA,NA,NA,16,13,100.94,69.583,-139.03,33.20230699270954,1.1194373182337414
BEEBOX,2024-07-06T02:00:00Z,362,37,19:00:00,6.887499999999999,2024,2024-07-06T02:00:00Z,NA,NA,NA,16,13,100.91,69.583,-139.03,28.24398795842208,1.3819476524890322
BEEBOX,2024-07-06T03:00:00Z,296,100,20:00:00,3.3575,2024,2024-07-06T03:00:00Z,NA,NA,NA,15,8,100.88,69.583,-139.03,23.03199514951242,1.6302401789896765
BEEBOX,2024-07-06T04:00:00Z,278,31,21:00:00,2.0475,2024,2024-07-06T04:00:00Z,NA,NA,NA,15,13,100.84,69.583,-139.03,17.892469662105658,1.8696450540223963
BEEBOX,2024-07-06T05:00:00Z,561,0,22:00:00,1.235,2024,2024-07-06T05:00:00Z,NA,NA,NA,15,16,100.82,69.583,-139.03,13.115004994493455,2.104884530494381
BEEBOX,2024-07-06T06:00:00Z,536,0,23:00:00,1.1575,2024,2024-07-06T06:00:00Z,NA,NA,NA,15,17,100.78,69.583,-139.03,8.959622990398248,2.339576099158982
BEEBOX,2024-07-06T07:00:00Z,821,0,00:00:00,1.1225,2024,2024-07-06T07:00:00Z,NA,NA,NA,16,17,100.71,69.583,-139.03,5.656994091459256,2.575990859079137
BEEBOX,2024-07-06T08:00:00Z,142,0,01:00:00,1.25,2024,2024-07-06T08:00:00Z,NA,NA,NA,14,17,100.68,69.583,-139.03,3.399702449807323,2.814960634751272
BEEBOX,2024-07-06T09:00:00Z,51,0,02:00:00,1.3625,2024,2024-07-06T09:00:00Z,NA,NA,NA,14,21,100.65,69.583,-139.03,2.326616615959994,3.0559871256382194
BEEBOX,2024-07-06T10:00:00Z,137,0,03:00:00,1.375,2024,2024-07-06T10:00:00Z,NA,NA,NA,14,23,100.62,69.583,-139.03,2.5062602388286233,-2.985546859304393
BEEBOX,2024-07-06T11:00:00Z,63,0,04:00:00,1.3925,2024,2024-07-06T11:00:00Z,NA,NA,NA,14,26,100.6,69.583,-139.03,3.9268311880836526,-2.744972868958245
BEEBOX,2024-07-06T12:00:00Z,139,21,05:00:00,1.8475,2024,2024-07-06T12:00:00Z,NA,NA,NA,15,21,100.58,69.583,-139.03,6.497978896490564,-2.5066980600651543
BEEBOX,2024-07-06T13:00:00Z,34,15,06:00:00,2.4075,2024,2024-07-06T13:00:00Z,NA,NA,NA,15,25,100.53,69.583,-139.03,10.063398634938526,-2.270865302680789
BEEBOX,2024-07-06T14:00:00Z,4,0,07:00:00,2.78,2024,2024-07-06T14:00:00Z,NA,NA,NA,15,24,100.51,69.583,-139.03,14.417927939913632,-2.036229443248851
BEEBOX,2024-07-06T15:00:00Z,3,0,08:00:00,3.2525,2024,2024-07-06T15:00:00Z,NA,NA,NA,16,18,100.46,69.583,-139.03,19.321631691787523,-1.8001170309220682
BEEBOX,2024-07-06T16:00:00Z,2,0,09:00:00,5.1575,2024,2024-07-06T16:00:00Z,NA,NA,NA,16,15,100.43,69.583,-139.03,24.505988580459956,-1.558564178668065
BEEBOX,2024-07-06T17:00:00Z,30,18,10:00:00,6.547499999999999,2024,2024-07-06T17:00:00Z,NA,NA,NA,16,13,100.39,69.583,-139.03,29.671324923151147,-1.3066146733162443
BEEBOX,2024-07-06T18:00:00Z,67,40,11:00:00,7.3275,2024,2024-07-06T18:00:00Z,NA,NA,NA,15,20,100.34,69.583,-139.03,34.479111937078805,-1.0389473579278259
BEEBOX,2024-07-06T19:00:00Z,48,29,12:00:00,7.97,2024,2024-07-06T19:00:00Z,NA,NA,NA,15,22,100.32,69.583,-139.03,38.549150641116256,-0.7512133060279739
BEEBOX,2024-07-06T20:00:00Z,60,24,13:00:00,7.235,2024,2024-07-06T20:00:00Z,NA,NA,NA,15,23,100.22,69.583,-139.03,41.48082705760577,-0.44238875415383544
BEEBOX,2024-07-06T21:00:00Z,82,63,14:00:00,9.5625,2024,2024-07-06T21:00:00Z,NA,NA,NA,15,23,100.13,69.583,-139.03,42.92036633270399,-0.1174252364731748
BEEBOX,2024-07-06T22:00:00Z,101,74,15:00:00,8.86,2024,2024-07-06T22:00:00Z,NA,NA,NA,15,26,100.03,69.583,-139.03,42.6678589377436,0.21238853703449645
BEEBOX,2024-07-06T23:00:00Z,78,51,16:00:00,9.655,2024,2024-07-06T23:00:00Z,NA,NA,NA,14,37,99.87,69.583,-139.03,40.75925078959227,0.5335540334061546
BEEBOX,2024-07-07T00:00:00Z,129,76,17:00:00,7.859999999999999,2024,2024-07-07T00:00:00Z,NA,NA,NA,15,31,99.74,69.583,-139.03,37.45035288617174,0.8364112916578251
BEEBOX,2024-07-07T01:00:00Z,163,3,18:00:00,7.625,2024,2024-07-07T01:00:00Z,NA,NA,NA,13,10,99.62,69.583,-139.03,33.11830533261044,1.117958857014518
BEEBOX,2024-07-07T02:00:00Z,68,48,19:00:00,10.4225,2024,2024-07-07T02:00:00Z,NA,NA,NA,34,7,99.54,69.583,-139.03,28.16212501765484,1.3804875553856075
BEEBOX,2024-07-07T03:00:00Z,272,102,20:00:00,13.015,2024,2024-07-07T03:00:00Z,NA,NA,NA,20,3,99.47,69.583,-139.03,22.950345499979434,1.6288312643884033
BEEBOX,2024-07-07T04:00:00Z,273,116,21:00:00,7.369999999999999,2024,2024-07-07T04:00:00Z,NA,NA,NA,32,34,99.63,69.583,-139.03,17.80927480331624,1.8683076814080524
BEEBOX,2024-07-07T05:00:00Z,309,106,22:00:00,6.265,2024,2024-07-07T05:00:00Z,NA,NA,NA,33,79,99.79,69.583,-139.03,13.028810848516168,2.1036349113911275
BEEBOX,2024-07-07T06:00:00Z,1455,0,23:00:00,2.4525,2024,2024-07-07T06:00:00Z,NA,NA,NA,32,82,100.06,69.583,-139.03,8.869368969183656,2.3384311542931475
BEEBOX,2024-07-07T07:00:00Z,1055,0,00:00:00,1.5,2024,2024-07-07T07:00:00Z,NA,NA,NA,33,71,100.23,69.583,-139.03,5.5620833260749825,2.5749697174562685
BEEBOX,2024-07-07T08:00:00Z,1275,0,01:00:00,1.045,2024,2024-07-07T08:00:00Z,NA,NA,NA,33,69,100.38,69.583,-139.03,3.300043882599474,2.8140831125830186
BEEBOX,2024-07-07T09:00:00Z,2240,0,02:00:00,1.08,2024,2024-07-07T09:00:00Z,NA,NA,NA,33,64,100.53,69.583,-139.03,2.2226067401634526,3.0552699411463378
BEEBOX,2024-07-07T10:00:00Z,2497,0,03:00:00,1.03,2024,2024-07-07T10:00:00Z,NA,NA,NA,33,60,100.66,69.583,-139.03,2.398677895795657,-2.9860945423937117
BEEBOX,2024-07-07T11:00:00Z,2730,0,04:00:00,0.925,2024,2024-07-07T11:00:00Z,NA,NA,NA,34,50,100.81,69.583,-139.03,3.816654351721446,-2.745352512850604
BEEBOX,2024-07-07T12:00:00Z,1896,0,05:00:00,0.9725,2024,2024-07-07T12:00:00Z,NA,NA,NA,33,46,100.9,69.583,-139.03,6.386173988773119,-2.5069221596933566
BEEBOX,2024-07-07T13:00:00Z,1114,0,06:00:00,1.0925,2024,2024-07-07T13:00:00Z,NA,NA,NA,33,43,101,69.583,-139.03,9.95074641209303,-2.2709555547389746
BEEBOX,2024-07-07T14:00:00Z,297,0,07:00:00,1.6575,2024,2024-07-07T14:00:00Z,NA,NA,NA,33,65,100.92,69.583,-139.03,14.304926975441841,-2.0362144080204563
BEEBOX,2024-07-07T15:00:00Z,1121,16,08:00:00,2.33,2024,2024-07-07T15:00:00Z,NA,NA,NA,33,55,100.99,69.583,-139.03,19.20848616473489,-1.8000311191015999
BEEBOX,2024-07-07T16:00:00Z,2431,0,09:00:00,4.529999999999999,2024,2024-07-07T16:00:00Z,NA,NA,NA,33,58,101.02,69.583,-139.03,24.392669719422003,-1.558449054497999
BEEBOX,2024-07-07T17:00:00Z,2423,5,10:00:00,5.717499999999999,2024,2024-07-07T17:00:00Z,NA,NA,NA,33,51,101.11,69.583,-139.03,29.557701550102784,-1.306523123137302
BEEBOX,2024-07-07T18:00:00Z,2795,17,11:00:00,6.75,2024,2024-07-07T18:00:00Z,NA,NA,NA,33,53,101.12,69.583,-139.03,34.36516001110946,-1.0389479888088426
BEEBOX,2024-07-07T19:00:00Z,2099,19,12:00:00,8.0275,2024,2024-07-07T19:00:00Z,NA,NA,NA,33,50,101.13,69.583,-139.03,38.43523986187566,-0.7513909741287942
BEEBOX,2024-07-07T20:00:00Z,2492,2,13:00:00,9.06,2024,2024-07-07T20:00:00Z,NA,NA,NA,34,45,101.14,69.583,-139.03,41.3679902066954,-0.442831143446041
BEEBOX,2024-07-07T21:00:00Z,1663,11,14:00:00,9.17,2024,2024-07-07T21:00:00Z,NA,NA,NA,33,41,101.21,69.583,-139.03,42.81028652171001,-0.11818952385897194
BEEBOX,2024-07-07T22:00:00Z,968,88,15:00:00,10.955,2024,2024-07-07T22:00:00Z,NA,NA,NA,33,34,101.26,69.583,-139.03,42.56231565794706,0.21131137370656333
BEEBOX,2024-07-07T23:00:00Z,478,25,16:00:00,8.595,2024,2024-07-07T23:00:00Z,NA,NA,NA,34,32,101.3,69.583,-139.03,40.6592578297461,0.5322397629349775
BEEBOX,2024-07-08T00:00:00Z,569,15,17:00:00,6.75,2024,2024-07-08T00:00:00Z,NA,NA,NA,33,36,101.31,69.583,-139.03,37.355675952461745,0.8349625646155652
